group_type,group,pair,pair_label,task,scope,n_samples,rmse_pw,n_pixels,ssim_pw,ssim_pixels,ssim_sample_mean,ssim_sample_count,map_corr,map_corr_pixels,grad_mag_corr,grad_corr_pixels
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,model,GT-model,delay_spread,los,3,1.2442034646528832,704461,0.9772836400381752,704461,0.9772040954846556,3,0.6031374222713681,704461,0.39839406456252896,704461
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,model,GT-model,delay_spread,nlos,3,0.14733317165272333,31709,0.9520275449195418,31709,0.9538998090710136,3,-0.0014000542814366938,13069,0.5046407968265691,31709
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,model,GT-model,angular_spread,overall,3,5.16740764639717,736170,0.9062825399099996,736170,0.9062825399099997,3,0.6324501956209707,736170,0.40062159733216635,736170
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,model,GT-model,angular_spread,los,3,5.274444864371103,704461,0.9114590899962084,704461,0.9113218966563039,3,0.632320432994348,704461,0.39637826501694684,704461
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,model,GT-model,angular_spread,nlos,3,1.368037573835148,31709,0.7912780411783867,31709,0.7933703994622755,3,0.0031057379715012166,13069,0.4843385525635656,31709
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,prior_vs_model,prior-model,path_loss,overall,3,1.0182815958670468,706656,0.9676836024923763,706656,0.9676790824574352,3,0.9845057647832909,706656,0.9580863834048022,706645
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,prior_vs_model,prior-model,path_loss,los,3,1.0194471099090823,704461,0.9677381131650611,704461,0.9677328525951173,3,0.9845452968124341,704461,0.9586980127251151,704460
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,prior_vs_model,prior-model,path_loss,nlos,3,0.5240867687865792,2195,0.9501890043191323,2195,0.948373926787695,3,0.9753519321322786,2195,0.9578031195521692,2185
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,prior_vs_model,prior-model,delay_spread,overall,3,0.6449613632415957,736170,0.987572406221123,736170,0.987572406221123,3,0.8555258666008079,736170,0.6560139935378833,736170
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,prior_vs_model,prior-model,delay_spread,los,3,0.6593154322219608,704461,0.9876437253569054,704461,0.9876005755163874,3,0.7952626498441172,704461,0.6391285145590181,704461
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,prior_vs_model,prior-model,delay_spread,nlos,3,0.006793857087260783,31709,0.9859879491359945,31709,0.9861465745609651,3,0.013732317991384104,31709,0.8302903972923141,31709
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,prior_vs_model,prior-model,angular_spread,overall,3,2.7234599336835714,736170,0.9197552773179826,736170,0.9197552773179826,3,0.5850702473058408,736170,0.43149231130266913,736170
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,prior_vs_model,prior-model,angular_spread,los,3,2.7840767529272497,704461,0.9225102689751417,704461,0.9224072214283562,3,0.583765448117397,704461,0.435178248949047,704461
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,prior_vs_model,prior-model,angular_spread,nlos,3,0.017053981993051356,31709,0.8585491788035576,31709,0.8589120012851069,3,0.016460752849425917,31709,0.537902572749882,31709
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior,GT-prior,path_loss,overall,2,1.3489476644329295,459320,0.9412501998156502,459320,0.9412488197008645,2,0.968825837866487,459320,0.9042600330322621,459306
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior,GT-prior,path_loss,los,2,1.3452072255112362,454844,0.9417072318238063,454844,0.9417048107641846,2,0.9683456889979599,454844,0.9075926914906144,454844
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior,GT-prior,path_loss,nlos,2,1.6863277302467503,4476,0.89480733415037,4476,0.8940631576687416,2,0.8443836602388495,4476,0.8210942287125336,4462
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior,GT-prior,delay_spread,overall,2,3.6110933001780467,490780,0.9145721895746648,490780,0.9145721895746648,2,0.23143473502172304,490780,0.15281473735733386,490780
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior,GT-prior,delay_spread,los,2,3.746129387174465,454844,0.9160543517721972,454844,0.9160429167858082,2,0.1720557378386372,454844,0.1461814661948224,454844
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior,GT-prior,delay_spread,nlos,2,0.6821496530995952,35936,0.8958123781717692,35936,0.8958291837922343,2,0.041925648392509,35936,0.28071351876000183,35936
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior,GT-prior,angular_spread,overall,2,8.528642493139381,490780,0.8309840671982908,490780,0.8309840671982909,2,0.3144678462323998,490780,0.25950529420740215,490780
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior,GT-prior,angular_spread,los,2,8.746766166433014,454844,0.837410202605701,454844,0.8374013441163127,2,0.31518818218124756,454844,0.2889109455215935,454844
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior,GT-prior,angular_spread,nlos,2,5.004371042141008,35936,0.7496481051199287,35936,0.7494761827724434,2,0.03555434003677168,35936,0.17298710691684496,35936
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,model,GT-model,path_loss,overall,2,0.8938287042005538,459320,0.9746921379049732,459320,0.9746909542518372,2,0.9848982903547833,459320,0.9347667861464316,459306
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,model,GT-model,path_loss,los,2,0.8851622905164978,454844,0.9752605743647584,454844,0.9752585083007658,2,0.984623105497848,454844,0.936365611047077,454844
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,model,GT-model,path_loss,nlos,2,1.5380600515940541,4476,0.9169285290768842,4476,0.916137976376725,2,0.8570851756932715,4476,0.8422087775357613,4462
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,model,GT-model,delay_spread,overall,2,3.3452644958222595,490780,0.9217330353204757,490780,0.9217330353204757,2,0.4256795514601011,490780,0.31582732288199966,490780
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,model,GT-model,delay_spread,los,2,3.4696291528556134,454844,0.922873948148593,454844,0.9228601903908998,2,0.3998862810371815,454844,0.2978763292121579,454844
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,model,GT-model,delay_spread,nlos,2,0.6808339329119256,35936,0.9072924366341394,35936,0.9073274585465307,2,0.07749999172930651,35936,0.506858324439243,35936
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,model,GT-model,angular_spread,overall,2,6.926034084608937,490780,0.8406748669166275,490780,0.8406748669166275,2,0.6321682399553639,490780,0.40181987594716106,490780
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,model,GT-model,angular_spread,los,2,7.0569251626499145,454844,0.8465451920476067,454844,0.8465308965095788,2,0.6384316549185234,454844,0.3957830052976904,454844
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,model,GT-model,angular_spread,nlos,2,4.980405385649633,35936,0.7663738271827936,35936,0.7663644334136668,2,0.1731636874352571,35936,0.4498675691225867,35936
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior_vs_model,prior-model,path_loss,overall,2,0.9564712193069694,459320,0.9679388386811917,459320,0.9679384872604555,2,0.9844517119604014,459320,0.9599184498222243,459306
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior_vs_model,prior-model,path_loss,los,2,0.9590118835091089,454844,0.9679040898723732,454844,0.967903436648491,2,0.9841675191874029,454844,0.9614508797161574,454844
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior_vs_model,prior-model,path_loss,nlos,2,0.648306338726466,4476,0.971469957358183,4476,0.9712930888799092,2,0.9881540294543368,4476,0.9722125680961471,4462
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior_vs_model,prior-model,delay_spread,overall,2,1.4608451676559902,490780,0.9603571582721747,490780,0.9603571582721748,2,0.5732548983090955,490780,0.5363543305306773,490780
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior_vs_model,prior-model,delay_spread,los,2,1.5174133597909307,454844,0.9602236213744164,454844,0.9602170280227136,2,0.49004071215581474,454844,0.5099033785976209,454844
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior_vs_model,prior-model,delay_spread,nlos,2,0.040923304594139516,35936,0.962047342397397,35936,0.9621378846562164,2,0.16721230336555704,35936,0.6169140031170844,35936
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior_vs_model,prior-model,angular_spread,overall,2,3.5610617837833183,490780,0.8800915921720252,490780,0.8800915921720252,2,0.586892584799945,490780,0.5383032919226507,490780
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior_vs_model,prior-model,angular_spread,los,2,3.6988461053238155,454844,0.8824872861573209,454844,0.8824798247448047,2,0.5833850453343288,454844,0.5187894517264533,454844
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,prior_vs_model,prior-model,angular_spread,nlos,2,0.1424364801369625,35936,0.8497691568690464,35936,0.8498041349590149,2,0.2395420991948945,35936,0.6194229521310779,35936
topology_class_3_antenna_bin,mixed|high_ant,prior,GT-prior,path_loss,overall,2,1.9042119367525212,361304,0.8969074267189305,361304,0.8967368420331678,2,0.9266412333985656,361304,0.7807872720981658,361285
topology_class_3_antenna_bin,mixed|high_ant,prior,GT-prior,path_loss,los,2,1.9032184976411302,353098,0.8977892057705902,353098,0.8975805316996133,2,0.9237454381026862,353098,0.7805874115594978,353097
topology_class_3_antenna_bin,mixed|high_ant,prior,GT-prior,path_loss,nlos,2,1.9464786380044767,8206,0.8589651382004135,8206,0.8600086982919519,2,0.7055245771081569,8206,0.7787199379587546,8188
topology_class_3_antenna_bin,mixed|high_ant,prior,GT-prior,delay_spread,overall,2,1.804892470388064,426288,0.9230405215444241,426288,0.9230405215444242,2,0.6033569788485637,426288,0.267386853344712,426288
topology_class_3_antenna_bin,mixed|high_ant,prior,GT-prior,delay_spread,los,2,1.947363902492786,353098,0.9200356126327695,353098,0.9195198102340367,2,0.38242657790732876,353098,0.21837063087714953,353098
topology_class_3_antenna_bin,mixed|high_ant,prior,GT-prior,delay_spread,nlos,2,0.8237492484879441,73190,0.9375374108310399,73190,0.9383229925403753,2,0.11397651513271906,73190,0.4330591785792196,73190
topology_class_3_antenna_bin,mixed|high_ant,prior,GT-prior,angular_spread,overall,2,11.674734716684815,426288,0.6663986432530421,426288,0.6663986432530421,2,0.41119933381805,426288,0.24108839074253463,426288
topology_class_3_antenna_bin,mixed|high_ant,prior,GT-prior,angular_spread,los,2,12.552668901455212,353098,0.6470432069409056,353098,0.6461997601601677,2,0.403960246495209,353098,0.24605512998058943,353098
topology_class_3_antenna_bin,mixed|high_ant,prior,GT-prior,angular_spread,nlos,2,5.803798530578404,73190,0.7597770535678777,73190,0.7600729210591247,2,0.13457851964043135,73190,0.2884649693928497,73190
topology_class_3_antenna_bin,mixed|high_ant,model,GT-model,path_loss,overall,2,1.7346717195989505,361304,0.9099760261231624,361304,0.9099835712216264,2,0.9483709165950512,361304,0.8462178992976975,361285
topology_class_3_antenna_bin,mixed|high_ant,model,GT-model,path_loss,los,2,1.7320752630278686,353098,0.9106767229370685,353098,0.9106943728672571,2,0.9475983264150041,353098,0.8466753780558809,353097
topology_class_3_antenna_bin,mixed|high_ant,model,GT-model,path_loss,nlos,2,1.8429333484648565,8206,0.8798255699207993,8206,0.8814617334928753,2,0.7247588854150262,8206,0.8106363262980777,8188
topology_class_3_antenna_bin,mixed|high_ant,model,GT-model,delay_spread,overall,2,1.495645714919872,426288,0.9477356955744205,426288,0.9477356955744205,2,0.7390889370419569,426288,0.4919067400843381,426288
topology_class_3_antenna_bin,mixed|high_ant,model,GT-model,delay_spread,los,2,1.600236990888339,353098,0.9455493830502968,353098,0.9451850020968531,2,0.6295856516853429,353098,0.45037476292092327,353098
topology_class_3_antenna_bin,mixed|high_ant,model,GT-model,delay_spread,nlos,2,0.8214642138136162,73190,0.9582833466147677,73190,0.9592631329940748,2,0.18959095370966442,73190,0.6479658518529112,73190
topology_class_3_antenna_bin,mixed|high_ant,model,GT-model,angular_spread,overall,2,8.595554343576529,426288,0.7381832763826927,426288,0.7381832763826928,2,0.7451980390541383,426288,0.5170760327084727,426288
topology_class_3_antenna_bin,mixed|high_ant,model,GT-model,angular_spread,los,2,9.071579355351684,353098,0.7257224314700148,353098,0.7250187015729239,2,0.7561600996951061,353098,0.5047367984639297,353098
topology_class_3_antenna_bin,mixed|high_ant,model,GT-model,angular_spread,nlos,2,5.771511375641305,73190,0.7982994045009713,73190,0.7990741981556391,2,0.23292502228048634,73190,0.5899185378570826,73190
topology_class_3_antenna_bin,mixed|high_ant,prior_vs_model,prior-model,path_loss,overall,2,0.991034111856844,361304,0.9588933502018172,361304,0.9588571202118292,2,0.9713513202023975,361304,0.9093121898753821,361285
topology_class_3_antenna_bin,mixed|high_ant,prior_vs_model,prior-model,path_loss,los,2,0.9895632953908723,353098,0.9590684595556644,353098,0.9590209671750995,2,0.9681944778475321,353098,0.9068219984924981,353097
topology_class_3_antenna_bin,mixed|high_ant,prior_vs_model,prior-model,path_loss,nlos,2,1.0523767893901708,8206,0.9513585265819369,8206,0.9505571441354073,2,0.943529854026104,8206,0.9516343279636229,8188
topology_class_3_antenna_bin,mixed|high_ant,prior_vs_model,prior-model,delay_spread,overall,2,1.0068165179754172,426288,0.9659793313121435,426288,0.9659793313121436,2,0.8185400838419735,426288,0.5986579063462351,426288
topology_class_3_antenna_bin,mixed|high_ant,prior_vs_model,prior-model,delay_spread,los,2,1.1062147735786632,353098,0.9645674033956283,353098,0.9643518076158291,2,0.6242768058643224,353098,0.5613172583276034,353098
topology_class_3_antenna_bin,mixed|high_ant,prior_vs_model,prior-model,delay_spread,nlos,2,0.02006144089578217,73190,0.9727910395163479,73190,0.9730191976547262,2,0.12842474038660331,73190,0.6824620224879864,73190
topology_class_3_antenna_bin,mixed|high_ant,prior_vs_model,prior-model,angular_spread,overall,2,5.032889848751263,426288,0.7465881941347944,426288,0.7465881941347944,2,0.618479881976335,426288,0.5102877100829745,426288
topology_class_3_antenna_bin,mixed|high_ant,prior_vs_model,prior-model,angular_spread,los,2,5.5295485733443925,353098,0.731984528432502,353098,0.7315114072306226,2,0.5991503800843777,353098,0.4729630807926845,353098
topology_class_3_antenna_bin,mixed|high_ant,prior_vs_model,prior-model,angular_spread,nlos,2,0.14668781076369725,73190,0.8170421516719998,73190,0.8168912418171401,2,0.21923915908102373,73190,0.6599353344042687,73190
topology_class_3_antenna_bin,mixed|low_ant,prior,GT-prior,path_loss,overall,3,2.293173766855997,437330,0.8271580781559772,437329,0.8267787062300855,3,0.945789696006634,437330,0.7027722711799286,437073
topology_class_3_antenna_bin,mixed|low_ant,prior,GT-prior,path_loss,los,3,2.2960959279440383,348715,0.8248240697713084,348714,0.8240052247868452,3,0.9013850944668901,348715,0.6833304088586002,348664
topology_class_3_antenna_bin,mixed|low_ant,prior,GT-prior,path_loss,nlos,3,2.281638228443877,88615,0.8363427692336887,88615,0.8482242208373235,3,0.7889721009260031,88615,0.7011182820170215,88409
topology_class_3_antenna_bin,mixed|low_ant,prior,GT-prior,delay_spread,overall,3,10.546494385749787,639432,0.6717773314629564,639432,0.6717773314629564,3,0.22510474200879083,639432,0.14755664122857529,639432
topology_class_3_antenna_bin,mixed|low_ant,prior,GT-prior,delay_spread,los,3,10.685667348421902,348715,0.5790221786935713,348715,0.5652099092122681,3,-0.010759283129967845,348715,0.1305286203061415,348715
topology_class_3_antenna_bin,mixed|low_ant,prior,GT-prior,delay_spread,nlos,3,10.377094501782462,290717,0.7830371239689885,290717,0.7908163506422984,3,0.02045819969392343,290717,0.14923761166836383,290717
topology_class_3_antenna_bin,mixed|low_ant,prior,GT-prior,angular_spread,overall,3,18.370744500807238,639432,0.46380313136371865,639432,0.46380313136371853,3,0.34135962249293067,639432,0.1918449232913437,639432
topology_class_3_antenna_bin,mixed|low_ant,prior,GT-prior,angular_spread,los,3,22.28953456975943,348715,0.2852988337714834,348715,0.2741236637542948,3,0.22216088352732372,348715,0.184236175416497,348715
topology_class_3_antenna_bin,mixed|low_ant,prior,GT-prior,angular_spread,nlos,3,12.097810893773909,290717,0.6779190108440251,290717,0.6812574161353825,3,0.04635152451417972,290717,0.1755298539004605,290717
topology_class_3_antenna_bin,mixed|low_ant,model,GT-model,path_loss,overall,3,1.9155001016682136,437330,0.8629522106295908,437329,0.8622641117719446,3,0.9618055364729311,437330,0.7611643198279553,437073
topology_class_3_antenna_bin,mixed|low_ant,model,GT-model,path_loss,los,3,1.8956286403237774,348715,0.8668796451876103,348714,0.8654419655855471,3,0.934349534136252,348715,0.7597203468517107,348664
topology_class_3_antenna_bin,mixed|low_ant,model,GT-model,path_loss,nlos,3,1.9917734816194597,88615,0.8474971362689836,88615,0.8597333299969622,3,0.8103196836072255,88615,0.7132467106635497,88409
topology_class_3_antenna_bin,mixed|low_ant,model,GT-model,delay_spread,overall,3,9.805324105778421,639432,0.6283524227146182,639432,0.6283524227146181,3,0.4092373815085036,639432,0.23801845075442263,639432
topology_class_3_antenna_bin,mixed|low_ant,model,GT-model,delay_spread,los,3,9.413509476554207,348715,0.5767107878893867,348715,0.560882166484527,3,0.41694077582936817,348715,0.24542417292364557,348715
topology_class_3_antenna_bin,mixed|low_ant,model,GT-model,delay_spread,nlos,3,10.25557793687707,290717,0.6902965563156136,290717,0.7133759864034833,3,0.09970666689677954,290717,0.21913456074606852,290717
topology_class_3_antenna_bin,mixed|low_ant,model,GT-model,angular_spread,overall,3,15.058867843619664,639432,0.48276090064441085,639432,0.48276090064441085,3,0.6029058083960038,639432,0.3658974333051955,639432
topology_class_3_antenna_bin,mixed|low_ant,model,GT-model,angular_spread,los,3,17.253330624766555,348715,0.3601526867252301,348715,0.349717437365935,3,0.6111065105210495,348715,0.36645278132276116,348715
topology_class_3_antenna_bin,mixed|low_ant,model,GT-model,angular_spread,nlos,3,11.904430457317787,290717,0.629829435738083,290717,0.6414987528941146,3,0.15014901673701592,290717,0.3440038460851414,290717
topology_class_3_antenna_bin,mixed|low_ant,prior_vs_model,prior-model,path_loss,overall,3,1.2354012658084494,437330,0.9502703116069839,437329,0.950640238997723,3,0.9847115198396708,437330,0.9252024165195338,437073
topology_class_3_antenna_bin,mixed|low_ant,prior_vs_model,prior-model,path_loss,los,3,1.2344466047314802,348715,0.9421081724558197,348714,0.9427467693271318,3,0.9677602172472313,348715,0.9020648108885363,348664
topology_class_3_antenna_bin,mixed|low_ant,prior_vs_model,prior-model,path_loss,nlos,3,1.2391508766620007,88615,0.9823896163743377,88615,0.9808106760396426,3,0.9686054752904936,88615,0.9804114776700034,88409
topology_class_3_antenna_bin,mixed|low_ant,prior_vs_model,prior-model,delay_spread,overall,3,3.484723474039289,639432,0.7976363689252612,639432,0.7976363689252612,3,0.6682077018392321,639432,0.7240921241766871,639432
topology_class_3_antenna_bin,mixed|low_ant,prior_vs_model,prior-model,delay_spread,los,3,4.570667818802612,348715,0.789727256070344,348715,0.7851369434085255,3,0.12182718457610925,348715,0.6610596888467296,348715
topology_class_3_antenna_bin,mixed|low_ant,prior_vs_model,prior-model,delay_spread,nlos,3,1.2846886196229987,290717,0.8071233486657046,290717,0.8249230040980043,3,0.41499574907159736,290717,0.7745719863710626,290717
topology_class_3_antenna_bin,mixed|low_ant,prior_vs_model,prior-model,angular_spread,overall,3,6.685751232030532,639432,0.6407350019043991,639432,0.6407350019043992,3,0.6805248449682729,639432,0.6742573478425226,639432
topology_class_3_antenna_bin,mixed|low_ant,prior_vs_model,prior-model,angular_spread,los,3,8.980961459169876,348715,0.5578903088092543,348715,0.5568344376598501,3,0.49462712648550533,348715,0.6191410147512187,348715
topology_class_3_antenna_bin,mixed|low_ant,prior_vs_model,prior-model,angular_spread,nlos,3,1.251868537778044,290717,0.7401071994459034,290717,0.7470050402072109,3,0.37019314205215414,290717,0.7279259361820124,290717
topology_class_3_antenna_bin,open|high_ant,prior,GT-prior,path_loss,overall,3,1.378230002674226,706656,0.9456594820261369,706656,0.9456160441721356,3,0.9711049478732655,706656,0.9182996373449555,706645
topology_class_3_antenna_bin,open|high_ant,prior,GT-prior,path_loss,los,3,1.3788406922787322,704461,0.9458291266102367,704461,0.9457791296445017,3,0.971002583424681,704461,0.9189054068747776,704460
topology_class_3_antenna_bin,open|high_ant,prior,GT-prior,path_loss,nlos,3,1.1658252017543675,2195,0.8912139269648489,2195,0.8920518116701465,3,0.8592474900000817,2195,0.8937010383786462,2185
topology_class_3_antenna_bin,open|high_ant,prior,GT-prior,delay_spread,overall,3,1.3522518814407596,736170,0.9685447387275056,736170,0.9685447387275056,3,0.5962435310908066,736170,0.25262558750103026,736170
topology_class_3_antenna_bin,open|high_ant,prior,GT-prior,delay_spread,los,3,1.3819972132472929,704461,0.96980442397225,704461,0.969714025176275,3,0.49695617369090145,704461,0.24652850688306296,704461
topology_class_3_antenna_bin,open|high_ant,prior,GT-prior,delay_spread,nlos,3,0.14729853779775748,31709,0.9405590208809053,31709,0.942298699811114,3,-0.00544222803643886,13069,0.4135748689717689,31709
topology_class_3_antenna_bin,open|high_ant,prior,GT-prior,angular_spread,overall,3,6.380712512224375,736170,0.8896066357345538,736170,0.8896066357345537,3,0.3459669980123369,736170,0.27469680900448074,736170
topology_class_3_antenna_bin,open|high_ant,prior,GT-prior,angular_spread,los,3,6.516276028465008,704461,0.8957010840800176,704461,0.8955505709585602,3,0.34502726567080005,704461,0.32190950598301343,704461
topology_class_3_antenna_bin,open|high_ant,prior,GT-prior,angular_spread,nlos,3,1.36789533007126,31709,0.7542097081779026,31709,0.7557651140110653,3,0.008095744331707354,13069,0.17219746534260952,31709
topology_class_3_antenna_bin,open|high_ant,model,GT-model,path_loss,overall,3,0.7895985036324974,706656,0.9832469151724009,706656,0.9832258538566093,3,0.9872374971371904,706656,0.9519996495875604,706645
topology_class_3_antenna_bin,open|high_ant,model,GT-model,path_loss,los,3,0.7882766767130822,704461,0.9834164909770631,704461,0.983392848738534,3,0.9871394807748384,704461,0.9520207502135583,704460
topology_class_3_antenna_bin,open|high_ant,model,GT-model,path_loss,nlos,3,1.1370316939911562,2195,0.9288234341117407,2195,0.9313909387317608,3,0.8867947164247985,2195,0.933361192668236,2185
topology_class_3_antenna_bin,open|high_ant,model,GT-model,delay_spread,overall,3,1.217496829560064,736170,0.9761957859825675,736170,0.9761957859825675,3,0.6749711892745154,736170,0.40632291797521164,736170
topology_class_3_antenna_bin,open|high_ant,model,GT-model,delay_spread,los,3,1.2442034646528832,704461,0.9772836400381752,704461,0.9772040954846556,3,0.6031374222713681,704461,0.39839406456252896,704461
topology_class_3_antenna_bin,open|high_ant,model,GT-model,delay_spread,nlos,3,0.14733317165272333,31709,0.9520275449195418,31709,0.9538998090710136,3,-0.0014000542814366938,13069,0.5046407968265691,31709
topology_class_3_antenna_bin,open|high_ant,model,GT-model,angular_spread,overall,3,5.16740764639717,736170,0.9062825399099996,736170,0.9062825399099997,3,0.6324501956209707,736170,0.40062159733216635,736170
topology_class_3_antenna_bin,open|high_ant,model,GT-model,angular_spread,los,3,5.274444864371103,704461,0.9114590899962084,704461,0.9113218966563039,3,0.632320432994348,704461,0.39637826501694684,704461
topology_class_3_antenna_bin,open|high_ant,model,GT-model,angular_spread,nlos,3,1.368037573835148,31709,0.7912780411783867,31709,0.7933703994622755,3,0.0031057379715012166,13069,0.4843385525635656,31709
topology_class_3_antenna_bin,open|high_ant,prior_vs_model,prior-model,path_loss,overall,3,1.0182815958670468,706656,0.9676836024923763,706656,0.9676790824574352,3,0.9845057647832909,706656,0.9580863834048022,706645
topology_class_3_antenna_bin,open|high_ant,prior_vs_model,prior-model,path_loss,los,3,1.0194471099090823,704461,0.9677381131650611,704461,0.9677328525951173,3,0.9845452968124341,704461,0.9586980127251151,704460
topology_class_3_antenna_bin,open|high_ant,prior_vs_model,prior-model,path_loss,nlos,3,0.5240867687865792,2195,0.9501890043191323,2195,0.948373926787695,3,0.9753519321322786,2195,0.9578031195521692,2185
topology_class_3_antenna_bin,open|high_ant,prior_vs_model,prior-model,delay_spread,overall,3,0.6449613632415957,736170,0.987572406221123,736170,0.987572406221123,3,0.8555258666008079,736170,0.6560139935378833,736170
topology_class_3_antenna_bin,open|high_ant,prior_vs_model,prior-model,delay_spread,los,3,0.6593154322219608,704461,0.9876437253569054,704461,0.9876005755163874,3,0.7952626498441172,704461,0.6391285145590181,704461
topology_class_3_antenna_bin,open|high_ant,prior_vs_model,prior-model,delay_spread,nlos,3,0.006793857087260783,31709,0.9859879491359945,31709,0.9861465745609651,3,0.013732317991384104,31709,0.8302903972923141,31709
topology_class_3_antenna_bin,open|high_ant,prior_vs_model,prior-model,angular_spread,overall,3,2.7234599336835714,736170,0.9197552773179826,736170,0.9197552773179826,3,0.5850702473058408,736170,0.43149231130266913,736170
topology_class_3_antenna_bin,open|high_ant,prior_vs_model,prior-model,angular_spread,los,3,2.7840767529272497,704461,0.9225102689751417,704461,0.9224072214283562,3,0.583765448117397,704461,0.435178248949047,704461
topology_class_3_antenna_bin,open|high_ant,prior_vs_model,prior-model,angular_spread,nlos,3,0.017053981993051356,31709,0.8585491788035576,31709,0.8589120012851069,3,0.016460752849425917,31709,0.537902572749882,31709
topology_class_3_antenna_bin,open|mid_ant,prior,GT-prior,path_loss,overall,2,1.3489476644329295,459320,0.9412501998156502,459320,0.9412488197008645,2,0.968825837866487,459320,0.9042600330322621,459306
topology_class_3_antenna_bin,open|mid_ant,prior,GT-prior,path_loss,los,2,1.3452072255112362,454844,0.9417072318238063,454844,0.9417048107641846,2,0.9683456889979599,454844,0.9075926914906144,454844
topology_class_3_antenna_bin,open|mid_ant,prior,GT-prior,path_loss,nlos,2,1.6863277302467503,4476,0.89480733415037,4476,0.8940631576687416,2,0.8443836602388495,4476,0.8210942287125336,4462
topology_class_3_antenna_bin,open|mid_ant,prior,GT-prior,delay_spread,overall,2,3.6110933001780467,490780,0.9145721895746648,490780,0.9145721895746648,2,0.23143473502172304,490780,0.15281473735733386,490780
topology_class_3_antenna_bin,open|mid_ant,prior,GT-prior,delay_spread,los,2,3.746129387174465,454844,0.9160543517721972,454844,0.9160429167858082,2,0.1720557378386372,454844,0.1461814661948224,454844
topology_class_3_antenna_bin,open|mid_ant,prior,GT-prior,delay_spread,nlos,2,0.6821496530995952,35936,0.8958123781717692,35936,0.8958291837922343,2,0.041925648392509,35936,0.28071351876000183,35936
topology_class_3_antenna_bin,open|mid_ant,prior,GT-prior,angular_spread,overall,2,8.528642493139381,490780,0.8309840671982908,490780,0.8309840671982909,2,0.3144678462323998,490780,0.25950529420740215,490780
topology_class_3_antenna_bin,open|mid_ant,prior,GT-prior,angular_spread,los,2,8.746766166433014,454844,0.837410202605701,454844,0.8374013441163127,2,0.31518818218124756,454844,0.2889109455215935,454844
topology_class_3_antenna_bin,open|mid_ant,prior,GT-prior,angular_spread,nlos,2,5.004371042141008,35936,0.7496481051199287,35936,0.7494761827724434,2,0.03555434003677168,35936,0.17298710691684496,35936
topology_class_3_antenna_bin,open|mid_ant,model,GT-model,path_loss,overall,2,0.8938287042005538,459320,0.9746921379049732,459320,0.9746909542518372,2,0.9848982903547833,459320,0.9347667861464316,459306
topology_class_3_antenna_bin,open|mid_ant,model,GT-model,path_loss,los,2,0.8851622905164978,454844,0.9752605743647584,454844,0.9752585083007658,2,0.984623105497848,454844,0.936365611047077,454844
topology_class_3_antenna_bin,open|mid_ant,model,GT-model,path_loss,nlos,2,1.5380600515940541,4476,0.9169285290768842,4476,0.916137976376725,2,0.8570851756932715,4476,0.8422087775357613,4462
